     15.045    120.24673422         216.6993217      4.0191005919e+18     2.6478939127e+12     8.4049660564e+17      2.001040375e+13      1.327099902e+15         710616597.13
     14.875    123.50186658         216.70235194     4.1277867863e+18      2.599303287e+12     8.6320712525e+17     2.0835981647e+13     1.3629586222e+15         642664861.99
     14.705    126.84466573         216.70596547     4.2393795193e+18     2.5550522951e+12     8.8653215841e+17     2.1560898546e+13     1.3997876241e+15         576413797.32
     14.535    130.27773294         216.70892198     4.3540130672e+18     2.5135827728e+12     9.1050049197e+17     2.2394811609e+13     1.4376323613e+15         513445752.94
     14.365    133.80367247         216.70997646     4.4718219918e+18     2.4733307973e+12     9.3514096578e+17     2.3548301615e+13     1.4765383712e+15         455348133.52
     14.195    137.42508859         216.70788388     4.5929408547e+18     2.4327324455e+12     9.6048241965e+17     2.5231949346e+13     1.5165511911e+15         403708343.71
     14.025    141.14458556         216.70139922     4.7175042179e+18     2.3902237945e+12     9.8655369342e+17     2.7656335582e+13     1.5577163583e+15         360113788.18
     13.855    144.96477629         216.68989141     4.8456236389e+18      2.344631927e+12     1.0133783346e+18     3.1002343924e+13     1.6000710537e+15         325813491.65
     13.685    148.88832771         216.67656819     4.9772668443e+18     2.2972286687e+12     1.0409468012e+18      3.526517786e+13     1.6436002109e+15         299940775.28
     13.515    152.91792757         216.66611799     5.1123460817e+18     2.2502288343e+12     1.0692367876e+18      4.036842013e+13     1.6882686105e+15         280812888.65
     13.345    157.05626367         216.66323239     5.2507734808e+18     2.2058492425e+12     1.0982259611e+18     4.6235501272e+13     1.7340409902e+15          266745347.1
     13.175    161.30602382         216.67260297     5.3924611713e+18     2.1663067123e+12     1.1278919893e+18     5.2789851823e+13     1.7808820878e+15         256053665.91
     13.005    165.66989583         216.69892132     5.5373212829e+18     2.1338180623e+12     1.1582125394e+18      5.995490232e+13     1.8287566411e+15         247053360.41
     12.835    170.15081794         216.74349402     5.6854024816e+18     2.1097153265e+12     1.1891947996e+18     6.7712553029e+13     1.8776759996e+15         238359851.72
     12.665     174.7528227         216.79283799     5.8373499836e+18      2.091464761e+12     1.2209749391e+18     7.6300168642e+13     1.9278551675e+15         229898901.61
     12.495    179.48024142         216.82943202     5.9939718856e+18     2.0754771189e+12     1.2537243443e+18     8.6024865241e+13     1.9795647545e+15         221954044.09
     12.325    184.33740541         216.83575483     6.1560762882e+18     2.0581631287e+12     1.2876144018e+18     9.7193760537e+13     2.0330753715e+15         214808821.56
     12.155    189.32864601          216.7942851     6.3244712921e+18     2.0359335189e+12     1.3228164987e+18     1.1011397224e+14     2.0886576297e+15         208746776.38
     11.985    194.45829409         216.68751138     6.4999646125e+18     2.0051995402e+12     1.3595019411e+18     1.2509263861e+14     2.1465820123e+15         204051385.43
     11.815    199.72988544         216.51632545     6.6826424881e+18     1.9633498739e+12     1.3976908823e+18     1.4247536749e+14     2.2068803404e+15         200883459.11
     11.645     205.1445102         216.33822192     6.8703721161e+18     1.9107794795e+12      1.436938575e+18     1.6272608736e+14     2.2688503814e+15         199026523.33
     11.475     210.7027899         216.22154222     7.0605954586e+18     1.8484594101e+12     1.4767111831e+18     1.8633140054e+14     2.3316492364e+15         198191804.95
     11.305    216.40534604         216.23462777     7.2507544776e+18     1.7773607185e+12     1.5164748706e+18     2.1377790932e+14     2.3944340061e+15         198090530.81
     11.135    222.25280014         216.44581996     7.4382911352e+18     1.6984544578e+12     1.5556958013e+18       2.45552216e+14     2.4563617914e+15         198433927.77
     10.965    228.24577148         216.92325882     7.6206543338e+18     1.6127153643e+12     1.5938415856e+18     2.8214080007e+14     2.5165919773e+15         198933823.27
     10.795    234.38443726            217.69542      7.796659742e+18     1.5218435741e+12     1.6306647064e+18     3.2400595717e+14      2.574733747e+15         199420323.49
     10.625    240.66800452         218.70372827     7.9681226553e+18     1.4291312501e+12     1.6665428526e+18     3.7155690682e+14     2.6313834515e+15         199983119.53
     10.455    247.09555147         219.87805067     8.1372566289e+18     1.3380819279e+12     1.7019367215e+18     4.2519582169e+14     2.6872685076e+15         200746367.54
     10.285    253.66615635         221.14825423     8.3062752183e+18     1.2521991435e+12     1.7373070104e+18     4.8532487442e+14     2.7431163322e+15         201834223.69
     10.115    260.37889736           222.444206     8.4773919788e+18     1.1749864326e+12     1.7731144168e+18     5.5234623764e+14     2.7996543423e+15         203370844.13
      9.945    267.23287524         223.69628503     8.6528044223e+18     1.1099073657e+12     1.8098162916e+18     6.2671986584e+14     2.8576046709e+15         205479075.14
      9.775    274.22864147         224.86787613     8.8336758477e+18     1.0578492039e+12     1.8476542612e+18      7.126305362e+14     2.9173488335e+15         208197324.16
      9.605    281.36905591         225.97488237     9.0195239323e+18     1.0155998315e+12     1.8865266954e+18     8.2018989645e+14     2.9787263611e+15         211429641.01
      9.435    288.65718416         227.03788719     9.2097196972e+18     9.7958179933e+11     1.9263013729e+18     9.6003779233e+14     3.0415284835e+15         215068101.69
      9.265    296.09609183         228.07747401     9.4036341632e+18     9.4621765846e+11     1.9668460726e+18     1.1428140696e+15     3.1055464304e+15         219004782.18
      9.095    303.68884452         229.11422627     9.6006383513e+18     9.1192995983e+11     2.0080285734e+18     1.3791585739e+15     3.1705714316e+15         223131758.46
      8.925    311.43851258         230.16834258     9.8001161836e+18     8.7323616237e+11     2.0497195222e+18     1.6793352556e+15     3.2363992456e+15         227343056.71
      8.755    319.34831334         231.24814653     1.0001849697e+19     8.2958248545e+11     2.0918780742e+18     2.0420083188e+15     3.3029653804e+15         231592883.41
      8.585    327.42163552         232.34811498     1.0206085143e+19     7.8383017501e+11     2.1345665877e+18     2.4523162998e+15     3.3703682963e+15         235905617.18
      8.415    335.66187749         233.46194277     1.0413094991e+19     7.3903335804e+11     2.1778532497e+18      2.894633804e+15     3.4387156574e+15         240309599.99
      8.245    344.07243763         234.58332472     1.0623151712e+19     6.9824616151e+11     2.2218062475e+18     3.3533354368e+15     3.5081151277e+15         244833173.79
      8.075    352.65671434         235.70595566     1.0836527775e+19     6.6452271241e+11     2.2664937683e+18     3.8127958034e+15     3.5786743711e+15         249504680.54
      7.905    361.41803705         236.82376294     1.1053485593e+19     6.4074914341e+11     2.3119806167e+18     4.2584974355e+15     3.6504957106e+15         254350874.91
      7.735    370.35851451         237.93479086     1.1274109472e+19     6.2683718879e+11     2.3582717061e+18     4.6955390881e+15     3.7235869043e+15         259370408.07
      7.565    379.47920862         239.04061447      1.149833098e+19     6.2014770944e+11     2.4053205868e+18     5.1458425833e+15     3.7978746108e+15         264537829.33
      7.395    388.78114733         240.14292325     1.1726076731e+19     6.1795890395e+11     2.4530791449e+18     5.6318749027e+15     3.8732828603e+15            269826907
      7.225    398.26535861         241.24340666     1.1957273344e+19      6.175489709e+11     2.5014992662e+18     6.1761030282e+15     3.9497356834e+15         275211409.37
      7.055    407.93287042         242.34375416     1.2191847433e+19     6.1619610886e+11     2.5505328366e+18     6.8009939414e+15     4.0271571104e+15         280665104.72
      6.885    417.78487853         243.44554471     1.2429734243e+19     6.1139801651e+11     2.6001377751e+18     7.5272642503e+15     4.1054806975e+15         286163794.93
      6.715    427.82446162         244.54911709     1.2670965832e+19     6.0311538669e+11     2.6503396977e+18     8.3559897474e+15     4.1847468912e+15         291706100.46
      6.545     438.0558817          245.6540307     1.2915635102e+19     5.9285681457e+11     2.7012067655e+18     9.2759026868e+15      4.265063314e+15         297304982.45
      6.375    448.48341916         246.75983284       1.31638359e+19     5.8215490737e+11     2.7528077996e+18     1.0275543842e+16     4.3465386309e+15         302973624.48
      6.205    459.11135436         247.86607084     1.3415662072e+19      5.725422723e+11     2.8052116209e+18     1.1343453986e+16     4.4292815066e+15         308725210.14
      6.035    469.94396768           248.972292     1.3671207463e+19     5.6555151659e+11     2.8584870505e+18     1.2468173891e+16      4.513400606e+15         314572923.02
      5.865    480.98538966         250.07809153     1.3930559329e+19      5.624902105e+11     2.9126936311e+18     1.3642001651e+16     4.5989899439e+15         320528331.98
      5.695    492.23862227         251.18342548      1.419375529e+19     5.6297098445e+11     2.9678210231e+18     1.4885534836e+16     4.6860331944e+15         326590843.86
      5.525    503.70615326         252.28841432     1.4460810349e+19     5.6583417702e+11     3.0238270452e+18     1.6232265552e+16     4.7744637555e+15         332754323.97
      5.355    515.39046775         253.39317935     1.4731739394e+19     5.6991620524e+11     3.0806693542e+18     1.7715751381e+16     4.8642147697e+15         339012609.49
      5.185    527.29405089         254.49784187     1.5006557312e+19     5.7405348615e+11     3.1383056071e+18     1.9369549902e+16     4.9552193796e+15         345359537.57
      5.015     539.4193878         255.60252317     1.5285278992e+19     5.7708243678e+11      3.196693461e+18     2.1227218698e+16     5.0474107278e+15         351788945.38
      4.845    551.76908751         256.70732512     1.5567923794e+19     5.7809780935e+11     3.2558008412e+18     2.3316193401e+16     5.1407381703e+15         358296040.82
      4.675     564.3464056          257.8122482     1.5854534421e+19     5.7754244932e+11     3.3156492585e+18     2.5631962952e+16     5.2352356713e+15          364883184.8
      4.505    577.15480783         258.91725993     1.6145161163e+19     5.7629750742e+11     3.3762776456e+18     2.8159629468e+16     5.3309647036e+15         371555063.88
      4.335    590.19776011         260.02232781     1.6439854316e+19     5.7524436849e+11     3.4377249446e+18     3.0884289517e+16     5.4279867546e+15         378316365.86
      4.165    603.47872833         261.12741933     1.6738664174e+19     5.7526441738e+11     3.5000300974e+18     3.3791039669e+16     5.5263633117e+15         385171778.55
      3.995    617.00117837           262.232502     1.7041641033e+19     5.7723903311e+11     3.5632320461e+18     3.6864976835e+16     5.6261558623e+15         392125989.75
      3.825    630.76872554          263.3375508     1.7348834619e+19     5.8179863143e+11     3.6273644335e+18     4.0105905556e+16     5.7274175266e+15         399183011.63
      3.655    644.78553225         264.44256817     1.7660292579e+19     5.8865447555e+11     3.6924414944e+18     4.3567497043e+16     5.8301707807e+15         406344382.03
      3.485     659.0558862         265.54756281     1.7976062084e+19     5.9730745651e+11     3.7584730217e+18     4.7315751307e+16     5.9344310869e+15         413611072.43
      3.315    673.58407505         266.65254342     1.8296190304e+19     6.0725846532e+11     3.8254688082e+18     5.1416668362e+16     6.0402139077e+15         420984054.32
      3.145    688.37438646         267.75751872      1.862072441e+19     6.1800839301e+11     3.8934386467e+18     5.5936248219e+16     6.1475347052e+15         428464299.19
      2.975    703.43110585         268.86249741     1.8949711546e+19     6.2905820034e+11      3.962392316e+18     6.0940407828e+16       6.25640892e+15         436052777.07
      2.805    718.75745303         269.96748544     1.9283187116e+19     6.3994165232e+11     4.0323330361e+18      6.645597889e+16      6.366841636e+15            443749769
      2.635    734.35388521         271.07248162     1.9621156078e+19     6.5027756057e+11     4.1032470223e+18      7.240846277e+16     6.4788110879e+15         451553769.78
      2.465    750.22041778         272.17748361     1.9963618523e+19     6.5969833885e+11     4.1751177703e+18     7.8707154336e+16     6.5922912162e+15         459462988.54
      2.295    766.35706609         273.28248909      2.031057454e+19     6.6783640091e+11     4.2479287756e+18     8.5261348455e+16     6.7072559615e+15         467475634.38
      2.125    782.76384553         274.38749573     2.0662024219e+19      6.743241605e+11     4.3216635341e+18     9.1980339992e+16     6.8236792643e+15         475589916.43
      1.955    799.44083088         275.49250121     2.1017968405e+19     6.7879666431e+11     4.3963057661e+18     9.8774006244e+16     6.9415354201e+15         483804068.45
      1.785    816.39433889         276.59750416     2.1378487356e+19     6.8116558298e+11      4.471862813e+18     1.0561341648e+17     7.0608360206e+15         492118914.05
      1.615    833.64233059           277.702505     2.1743809469e+19     6.8185862374e+11     4.5483860806e+18     1.1258379236e+17     7.1816622326e+15         500540108.07
      1.445    851.20404038         278.80750434      2.211417934e+19     6.8135992667e+11     4.6259317935e+18     1.1978283907e+17     7.3041028318e+15         509073833.69
      1.275    869.09870267          279.9125028     2.2489841567e+19     6.8015363185e+11     4.7045561761e+18      1.273082618e+17     7.4282465938e+15         517726274.12
      1.105    887.34555189         281.01750099     2.2871040747e+19     6.7872387935e+11     4.7843154529e+18     1.3525776571e+17      7.554182294e+15         526503612.53
      0.935    906.22299065             282.1225       2.32620333e+19       6.77929007e+11       4.86609475e+18       1.44122026e+17        7.6833075e+15            535503250
      0.765    925.63699235             283.2275       2.36613327e+19       6.77899733e+11       4.94959025e+18       1.53798494e+17        7.8151425e+15            544691750
      0.595    945.05099405             284.3325       2.40606321e+19       6.77870459e+11       5.03308575e+18       1.63474962e+17        7.9469775e+15            553880250
      0.425    964.46499575             285.4375       2.44599315e+19       6.77841185e+11       5.11658125e+18        1.7315143e+17        8.0788125e+15            563068750
      0.255    983.87899745             286.5425       2.48592309e+19       6.77811911e+11       5.20007675e+18       1.82827898e+17        8.2106475e+15            572257250
      0.085    1003.2929992             287.6475       2.52585303e+19       6.77782637e+11       5.28357225e+18       1.92504366e+17        8.3424825e+15            581445750
